Sex,Age,Race,Number,Home,Zone,Ext,Obs,Shy,Calm,Frightened,Intelligent,Vigilant,Persevering,Affectionate,Friendly,Solitary,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm
0.8011939677728046,1.1286692009754413,13,2.029355273659912,2.6451678422825102,0.7378230145750648,0.750528021205829,3.0937605956590293,1.5956546614978029,2.2638835899938448,3.7755421936737834,3.73465939499982,5.110548030599879,6.1067331720799745,4.476828658406127,5.399187965237942,4.12633140168828,-0.8648151503821764,2.005381273626643,1.2003952801776743,3.222516817579282,3.4833730154651894,2.8114968750908367,4.029929439742023,0.6406084905746144,0.08441476675590527
1.311931418101734,-0.3730807236097291,13,1.021842732610553,1.108735048053782,0.39949926636005817,0.20810773775575095,2.094914743003256,2.91071575708236,3.254994063768514,1.6908710431949565,4.4434599788132285,3.850299617258295,2.3465566902814565,5.40023830384405,4.533229946900779,0.6268862754088931,1.0053616361988522,3.4274214065186843,2.261734610903658,2.557519094278012,4.712933226648177,3.7928705692857716,1.2902822319361054,-0.08071762406581993,-0.11850330104727798
1.239970947909346,1.0005127631837107,13,1.454836395852204,1.0162299984044092,1.4347284640777769,0.6901348049608631,2.061211889911365,0.34447858640354045,3.8783674537944126,3.4041073062531124,4.006617176081949,3.8686154879326553,5.530273683225905,5.000264262627778,4.78780219118447,2.032565373794721,2.926095956856809,2.5871923967416723,2.3484788413504947,3.7535398915073896,2.5814379531835154,2.1982925066680057,1.516745692521405,0.23224997414873105,-0.03477822467353767
0.5003097147119617,2.556526700092963,13,2.9222940655509078,1.6054437614613677,0.7412031283205756,-0.16453859339977756,2.337946552024087,-0.48689011260157433,0.7552049647760675,0.015179089998184736,5.714682923656602,1.3312658179197863,3.7029625671559963,4.621885998656566,4.673062561098692,2.495657370671886,2.051366723933308,1.5652593191011133,0.10300222669087344,2.988021831557371,3.2383660433334818,1.3837951414981953,2.180896323697878,-0.2488470530644395,0.05310902862618211
0.7137240133708056,1.8785427123177558,13,2.6556977829112043,2.114207097378062,-0.07831110841702738,0.594234106439572,2.804389380960788,1.0108051844007422,3.8707754123214864,2.4292964701259288,4.284270484161242,3.7952574103396124,3.6593922936062766,3.620309590744656,4.6479537207794355,4.117044620222205,0.7723837267823399,4.528534185256048,2.284473447736479,2.619551829205384,2.6040247028850705,3.950525593715803,1.7781908917082199,0.635372671779537,-0.09090428432470254
0.22321619114003616,-0.7312653180503792,13,-1.1364785382815576,1.05408468214427,0.5098703658597198,0.11567969836179365,2.428317063595246,1.1094132997276727,2.4610457075865884,0.35936440469276465,5.0863926888445565,3.0549965628169113,4.410614831921727,5.032164953640241,4.36153269569047,3.995655124750906,-1.1945705623971234,2.840716683960735,1.9436612518880927,-0.7706667623678993,3.603755592039563,4.464148621460991,2.968809566072714,0.08575188404342385,-0.05244421625147731
0.5726756040858426,1.9408247804850265,13,0.9814909410431282,2.4293137716733777,-0.35952146879194335,0.3797420529547362,3.0671005489523764,0.8712736569229331,4.310642865076936,2.8333772116511913,3.539153026987037,2.4802278093189853,4.4701799153924435,5.776815659539335,5.664292800054149,3.737623649363238,2.851297536916496,4.925240530814928,0.6983665182617143,1.302294057338782,4.1589689121911135,3.5199945763231124,1.3996138765633561,-0.17821186861871974,0.1806345280088561
0.9133056495140186,-0.17255976490936709,13,1.323546437155605,0.21822729069013214,1.3088522417342467,0.8197678090767601,2.144558108186544,1.3337965675438088,2.935766534886222,0.6460747431651217,4.342351248357884,5.242663356075685,4.190189081860786,3.3423714101254083,4.355054907888065,1.5676600750545517,2.682385825192872,4.037703688496893,2.0690423420532404,1.6439255818615974,3.0523949954532146,3.8337871958547645,0.5638484700845039,0.2770966100361789,-0.05793528950588833
-0.5024897934850772,-0.21909384834777912,13,2.143747690102367,1.7166773768206558,1.2566650105001413,1.6116612537759523,3.0564843929378944,3.050610702202472,6.432604845913204,1.874653572178097,4.0003326727222,1.9025888045250159,4.7267421666676315,2.573301408099927,5.959217033416875,0.8492236658163902,1.9949276448993347,2.1805260619968694,2.1475360863348416,1.3080549093308225,0.869747138969724,3.641864891007224,4.16035636425495,-0.44164988808981814,-0.1907956645775572
0.48543462700712625,0.8477385252800129,13,1.5943569082477473,0.2865153242266232,1.3681548534544257,0.5904318925075283,2.153893353562518,1.1268049428120284,3.655897783900942,1.069329715567164,3.749684231414338,6.329855437720687,3.1189684600474123,4.141799738354898,3.3074031328661833,1.6457231532794032,1.4670193887066811,0.22445896227942708,2.3099874509973617,2.3373418505645174,2.240125389417903,4.831334905500761,4.185485875724847,0.9457484036147497,0.07107192605049856
0.7027407177057314,2.2154402852262747,13,3.1785818230192255,0.1742071299487853,1.069341078551321,0.3131384899095337,1.9694167730073018,0.8350514165677883,3.5152834508868023,1.8958207489424945,4.733386735123847,6.350751416818138,3.479969209908845,4.405792508471148,4.399161990664941,2.362288239106592,2.694237933675841,2.2428902336277994,3.0585094438983567,1.4173172869084758,2.5519864065586573,0.7549345967324586,-0.018865801187887943,-0.21824446695728011,-0.05174927291717417
0.4413561267697026,1.009003442071842,13,0.2831580239161262,1.396140052700393,0.5269848325237183,0.7897603127324622,2.5543809212716586,1.1161408324707875,3.7849099028453823,3.465809889827931,4.280288363168536,4.615306142510706,5.12304624210554,3.3526070495900857,3.2723025462896347,2.157257334657581,1.1423581341109403,1.679917285051289,-0.8247681090088912,3.7390132000959184,4.738776729665563,4.500997107806969,0.5331884548618804,-0.4508138681978427,-0.12242821075034611
0.9438183746418853,1.2703532301097087,13,1.4175521476231145,1.8463888509172321,0.5423443297456423,0.7678914021999153,2.315794392671102,3.2775434328514557,5.3509718901977035,2.495938741070806,3.9033445715296686,5.081854646364446,3.707703234946273,5.643185866873635,4.7296574540078975,1.8328926005561095,4.306590138015136,1.984668337542968,2.3564653917899117,3.8480823390909737,3.3891024648189747,3.8882105380484804,0.9454140505921711,0.32674012775891154,0.008345931564951444
0.8629879473021883,2.469963067499287,13,1.5909588875068752,-0.9831595290331356,1.19952911514104,1.2614466214604394,2.004632298371601,2.055426060324235,1.9484236237251982,1.1746790158876417,3.061340858241611,3.1441584564701226,2.8652690810179196,5.88813000766892,3.47450879936486,1.475062852189461,1.3295922718029436,2.299336884763466,0.9160485437681696,1.3098921719767653,3.577030519276862,3.0454263307623974,1.4496826103147182,-0.20696413007882292,-0.16349129488164887
1.150355593500656,0.5203313294520071,13,0.46399817915473096,2.871033845187205,0.4019887485343366,-0.21683745002871396,1.5607136842254397,2.0468100719494875,2.493279980098183,0.9907436389982094,4.186750555631355,5.317656168774174,4.38653549776702,4.0338797467685055,3.960886643209709,1.6140874450258433,2.8522512082546734,4.240667604617908,2.025599913687183,1.8469925382705181,3.4518838309946878,2.294267224861083,2.5321943541571583,0.3044070588948494,0.18124256774184438
1.2069001817339338,1.3066487542472278,13,2.7582620128576307,1.0817750614855948,1.3148546376048327,0.8071163597420011,2.660105848722213,2.956107930501616,3.109583536809688,0.8544905275572929,3.9462576295017535,4.204790311887471,4.04785212807056,2.971118546884564,4.120262137814218,2.681938252568409,2.2455789450287638,0.032383380965849806,0.8909537334226504,2.650798170950459,3.2908845577746404,4.746261500808354,2.565865541309074,0.7891347273972564,-0.12169522335912573
0.7486002713064946,0.9259354789183472,13,1.8467583204492948,0.5166321078248244,0.4960064941425209,0.5678908373638135,1.472036017967794,0.5070964159761993,1.8655713716158833,2.6506408125727594,3.4498601795981685,5.331334599230569,3.664987658874947,3.551427263188341,5.987415544700757,2.755311484703494,2.5456443269077083,0.7903418161419753,1.1378841415908467,1.7525313348385292,2.3668524064721677,3.7970839852407656,3.384928962490658,0.03783135673030561,-0.0959375066659232
0.986575776526488,2.4883370404502196,13,1.3890131702645188,1.0210389793391332,-0.5769445073948439,1.6551675569481505,2.659600630226649,2.1674240830443483,0.8993836924011749,0.9850014884642679,3.3606126331625563,1.6386790794272792,2.6940597092138825,3.091479910483857,4.610565809661576,0.38284147512951794,3.4505705740195527,1.4717772376864828,0.43055256323562463,4.849866057161211,3.6869535127624475,1.7627319060130877,2.2337485473031684,-0.012218557556549187,-0.0915263542611776
0.8242751272107502,1.3608193321819861,13,-0.4301271038485266,3.7351299237943625,0.31175974173188753,0.4138774263595178,1.5486351991865233,1.2832310256717994,4.011245185458033,1.8887640061088575,4.81062427586398,4.7634894138556465,5.006120765217433,5.238824106748549,3.8356093394018855,2.5972498035353695,1.3392226826179867,4.043134767500842,3.4664001555937354,-1.2089959542417619,2.601487572729099,3.2744996833993087,0.34321933251091585,0.5235305519243676,0.018976358391845555
0.7082038970437711,-0.1908042917509829,13,1.0178685156067584,1.8636815319242914,1.7663508582442555,0.7151952051160634,1.8046595680983941,4.133878347500001,3.046747811529702,4.1481148178392155,5.154465120298758,5.268861514205467,3.793367145540489,3.3925826337618856,4.4890476218693935,1.6668620005491943,2.283458494074717,2.535632337135709,2.9979027049778235,3.5194526215956294,4.892452559430433,2.163779884305004,0.5310588915548387,-0.616791193833032,-0.16502905900107778
0.7789803293706459,0.3333632466454103,13,0.9733726296737397,1.8535942574966169,1.173809155453936,-0.8007208450996108,2.204706533205661,-0.4881947043614787,3.9674411705457104,1.9894323797258961,5.187799256706183,4.419064323241937,4.865421174104952,4.581714488797008,3.5708075400723276,0.5878481306059358,1.2405371151661222,1.3513140996029902,1.3039336429089252,2.8693158124695395,4.234668953114518,2.609960292716033,1.8883933590194273,-0.25196683720827256,0.045078326596519606
0.9793585404152996,1.3087927414865437,13,1.9836983431411035,1.9403828857501688,0.8218053558605108,0.19405638372955247,2.519473244216677,3.5441571663043696,3.2739525300478793,1.1292772437406788,3.4224052696984684,4.324690018944147,5.203926376760429,5.4629249698661875,5.5605472823359605,1.8849934447005503,3.2052704784694606,1.3524635818553294,1.9583203462212937,1.3242966349592933,2.0193566905993476,3.7218454021859904,-0.08624079587421374,0.24799937829091484,0.04140085999830561
0.6362672881117333,0.37593187953815255,13,2.685116235153986,1.746155426967081,0.3580525268981267,-1.3925050254776667,1.979772687577594,2.0647143723004637,2.4591397118301246,1.724069750092041,3.5016506386059767,2.172861724992015,2.5931433538199196,3.9047894184508283,2.360461708287983,5.076366470685707,1.6382848048433398,2.9520930278801782,2.2499369840834245,2.8645963780328065,3.8189509506323094,3.496639046803843,3.1078307712129796,-0.055748713346012904,-0.11550446520026388
1.0,2.0,14,0.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,0.0,0.0
1.0,0.0,14,1.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0
1.0,1.0,14,3.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0
1.0,2.0,14,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,0.0,0.0
1.0,0.0,14,1.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0
0.0,0.0,14,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,0.0,0.0
0.0,2.0,14,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,0.0,0.0
0.0,1.0,14,1.0,3.0,1.0,0.0,2.0,5.0,4.0,2.0,4.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,2.0
1.0,1.0,14,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0
1.0,1.0,14,1.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0
1.0,0.0,14,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0
0.0,1.0,14,3.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0
1.0,1.0,14,1.0,1.0,0.0,0.0,2.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,0.0,0.0
1.0,1.0,14,0.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,0.0,0.0
1.0,2.0,14,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,0.0,0.0
1.0,0.0,14,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0
1.0,1.0,14,1.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0
1.0,1.0,14,2.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,2.0,14,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0
0.0,1.0,14,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0
0.0,1.0,14,4.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,0.0,0.0
0.0,1.0,14,1.0,3.0,1.0,0.0,2.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,0.0
1.0,1.0,14,3.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0
0.0,1.0,14,5.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0
0.0,0.0,14,1.0,2.0,1.0,0.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,0.0,0.0
1.0,2.0,14,0.0,2.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0
0.03546857594288022,-0.012488337849537512,14,4.452707188408256,1.6606200088240506,0.6287595618739791,1.2517947884159903,1.8634236051456472,3.9260443756568213,1.3612217028167417,1.95537452111987,4.753485248282468,4.497848186427873,3.3319971913476447,3.424154458302278,4.204474933257515,1.301893021283001,2.7280049261358927,4.447021064298422,4.085990400687622,3.0152936223976643,3.1323517368843063,0.7766353865846991,2.426660395868517,-0.5440255848024155,0.507719218938025
0.41608452775711835,1.382522572665059,14,0.9268106509848424,2.6343817996813113,0.5927852590899574,0.688389435709541,2.7606543284162814,1.4317865747613467,2.0484297367417383,0.6685425634627258,5.752599132649001,3.3332434295331,3.1905998408768776,3.1122625460036133,4.0598120037018175,2.154792751658831,2.506866751760373,3.041095366215417,3.520923526368671,4.482050900852091,2.262644415433004,0.7494205005443422,0.8709307748538677,-0.08028642628274907,0.122636627758191
0.39548813466732213,1.019361128271131,14,5.382038005387944,1.9139021828306189,1.187531459297547,1.4684614715422666,1.2531824294023919,3.677738268291918,1.5272965027977192,0.5590337282113109,2.4749310672186855,4.1796833216062215,3.9122474506054603,4.547838136098504,2.447047784065624,2.105216213487073,4.297364469328425,5.094055465251498,3.873598410530726,4.809555853627963,3.751548004608817,3.03309543957757,1.3440100764711147,0.4794146558418949,-0.7701001239658483
-0.3760836050903482,0.8700348581957509,14,0.7526481229069002,3.1521574449056464,0.2723376177317236,0.912496304345283,1.8817080757565672,3.6039357348169894,1.2753999218092207,3.1104253264349033,5.200724737431276,3.4694222696344093,2.7364202647086753,5.004337721529415,3.918202776351607,2.4861234209325085,0.778334397437819,1.1169245038957745,2.9417393540131958,1.4481408168152636,3.774334708061213,3.5311100359830956,3.6329084089122254,0.27508303155587926,0.7450358479434732
0.6238229207893402,0.665035328896996,14,1.992877255913922,1.4115318832210413,-0.9519374605406153,0.9093718369743389,2.40040659304708,2.702827309653498,2.6126221244909695,1.9265238039754673,4.995608658481794,4.978348894521456,2.8288648755945687,3.70897094153786,2.3612543381004767,2.0682519750352175,3.595113238686246,5.704959920257129,2.7319332309036297,2.6397314523223234,2.3950091439833785,2.3951608586142514,0.9603363085567307,0.6827506577184981,-0.3467442660733462
0.6034880759318021,1.7211655437621491,14,1.9873210854371486,2.4973968087006884,1.6649024170231068,0.501263715731519,2.306958011498457,4.882644447053144,4.132904266029216,2.2783709652677464,5.187451743315857,3.732673596036285,5.386067208988224,4.224309808269673,1.3907629023115633,1.336063562046947,0.4442530787609307,2.8791825099357364,2.8016448284862476,1.5154930236901847,7.3820102667906085,3.1969161597896116,3.956672585015735,0.7537661407010225,0.07019691098421148
0.0028897030078363084,1.1741752045572618,14,4.888522803347582,-1.099146569228342,0.5905003904601722,1.110139279169327,2.6773907204463447,2.64897190932057,1.9153168294955707,0.3077121013476307,3.372802584342289,4.778002346781991,1.5573920378856911,4.036609222933728,3.3439356901573873,1.4953692250827593,4.207180357406445,3.6067708154525193,2.848830440146742,3.178688197839433,0.5418804434293829,3.177046737238127,1.8540640496737066,-0.23807907450870436,0.25284858072424266
0.3119809456534603,0.4375775479436823,14,0.701078075995025,3.4524985485984008,0.762455632583786,-0.14572092608297382,2.76217408937101,2.993434695421683,1.5239110895639643,0.11722931558464866,5.454844253198467,2.804550625509596,2.6786120097940165,4.492926802221418,2.6256893571273663,3.913816759034807,2.997743311701842,4.0757139179011705,2.3950058524866096,2.4245177184986213,2.2862893527891597,4.285977372529753,2.341969287567963,-0.9076147170843125,0.16448191263452508
-0.2393891792809626,1.3491896702986979,14,1.489947236890623,0.7810041167701551,1.096629961747694,2.039805077865416,1.9795016156302307,2.3452404290095554,-0.20280293519552384,1.4475290302239525,5.11858911987326,3.2224668398594982,3.3013870258121174,4.213053167636426,1.8420425605768618,1.7422122030792289,2.2641991583129033,4.670002052993886,1.5394574965322854,0.6542926753394052,2.5310659208778077,2.041089051927021,1.8877186050908863,0.1761361520090739,0.34964951145538153
0.18815093278683903,-0.6325635718423008,14,2.706696742429793,2.599051690227469,2.4381976549481106,1.2148817615484166,1.2538165324504362,3.2720490080023366,2.6726761478647543,3.5508202553105512,2.102141662882143,3.13612277644762,2.861955134269694,3.3832123848981115,5.028756898743266,-0.8528323129960063,3.2468559814658837,2.957383876004287,4.1916011874914965,4.495024633083014,3.072562966794259,1.6429180938704349,2.2613835628580357,1.0831556685139285,-0.013665623264899313
-0.21753590945730894,0.6066438542122308,14,5.471271064451159,1.9367520238958384,1.1206286224480957,-0.29619324479180975,1.5750977487484166,2.8599649508144123,3.881687261692666,1.3395674670191093,5.356047617530274,4.2894528724054375,3.4958113088748584,4.398329662477526,1.5825529049604738,1.8406519950711726,2.9063240278668996,2.6835205226529792,2.363290591500494,4.059913355067222,0.0053255530240048365,2.7374046618507553,3.767023553368995,1.143216898201413,0.7849327308668685
0.9011082795595542,1.3854600286039407,14,2.7167152644361447,0.9237622471201986,1.0785578955611004,2.1715824784979914,1.7108088921914884,1.552573430497096,3.5633953007552566,0.09411958039946833,5.20063458668921,5.061921401236799,4.751943595531852,4.771903081429382,3.022064615948211,0.9589015144263013,3.5245427086438106,4.0711090738689615,3.8690694025746426,2.198698040284506,1.627598510138974,0.5505210326696575,2.310273914409401,1.301994600245902,0.37279731956572026
1.6029938302555053,0.7337362932179388,14,1.0827119803406204,2.3709270718159647,0.38045898888523194,0.7055331741161297,2.5260576596171203,5.161707873321028,2.4367740301394116,0.9340887432155833,3.7265500562438656,2.4650992430234657,2.840243061595957,4.767451868678175,1.5205730640001816,2.0361160727683054,0.03391360239619079,4.75591828678227,2.5244251264704523,2.3546733759544973,1.0336437845442548,4.073048620220701,3.4792215972870073,0.7816002652051541,-0.931689077142041
0.26986326656817955,0.697952341394255,14,3.260456332283317,2.64021807348376,0.444749067529375,-0.6823085825655745,0.671262749629856,3.8841528976064232,1.613606553772199,2.6227521744582525,3.46065700564781,4.695140398636359,3.305196730701117,1.9926641776861258,1.9812910830351131,1.828037402775566,1.6875647218174858,3.7639448895872825,5.049063372644771,3.7991005496457557,4.241867203163855,3.6936100146166755,1.7262960612828095,0.31644025159564476,-0.7003292728258859
0.6801850931301219,0.8733152452147313,14,0.3980163887370156,2.403820788056995,0.8682702515834332,1.2546203705532466,2.056998688271116,3.456449191325132,0.8393551310425056,3.486956124209651,2.5240353871893815,5.979072825321239,2.6214020759028074,5.5077368781291245,3.7349004804647596,3.0754716391652623,2.9073894833279663,3.8807478388941417,2.0836583185697104,2.749350256221814,2.5701655327908703,1.584097317554673,2.600748752702501,0.9612014297279741,0.33103751908065127
1.010704571319339,1.365320947853744,14,-0.610176868588503,1.5352561086021166,1.719973611189912,1.418985885804744,1.9342966772774493,1.0289050890806335,2.870633881000564,0.6587465451782601,3.308319660327582,4.638782238802319,3.3002203900871225,3.9231496008566333,2.903819630992068,3.8771106440158407,2.9376018573490885,1.9977281863611664,2.790165021440852,3.613736780713782,2.8785541897695146,1.6708901333644424,1.9047778646884268,0.33594928937637436,-0.2574977717589132
-0.073139557841991,0.3696162730069228,14,1.2180294805562153,1.5974737715229215,1.6132304174704748,0.49742837390371075,2.141313744834927,4.906045351372528,3.6201750868321216,2.3583127135085733,3.8785258932787396,4.435758857969517,2.904884901123319,4.905627730382582,1.0863703790140415,1.1048235055968225,2.192005955970996,0.48542087559186564,0.5282002878124885,4.036493451971012,2.9489306037365,1.2672619076426055,0.8453269051764298,0.412917572335888,0.11203659732218262
0.8361561812733118,0.920817205759734,14,2.1935442382410386,0.8834940863956986,1.4327661473377415,-0.16386500176484398,2.773639566079067,2.2023501318181284,0.7064769217631959,1.6899126311894306,4.978577895089564,4.209472165665868,4.375885593313534,4.616254732691853,2.158688650726465,0.9996487088845396,2.717543711320896,1.7825735554914504,3.953216784322682,2.6599026200965836,2.7160386983678455,3.3980960420595574,2.0814335092464584,0.4145648120679058,-0.7327128662669877
0.4556997710394165,1.0701386619888718,14,0.3340023144630795,3.5154281342918097,-0.16705982970411115,0.5253004477220096,2.3665871112500945,3.3733882955825276,2.9813233648334,0.8412020045584809,4.958129952185948,4.422169328013893,3.814344618369813,2.7462937208226137,3.476574803015969,4.035296699098335,1.9977915589541952,3.1136308294089847,2.036704855787742,1.4963981794923333,4.357121806111756,3.1829150135151694,0.34433946090489376,-0.03591957636767329,0.2396659086664213
0.6119168397676134,0.6816522190325504,14,3.1010170620419024,2.8253060121306506,0.24025718066043,-0.12720213090447385,2.177887875436587,3.760541792323802,2.5274354147887528,2.972631550283305,4.266416946161119,2.829025329353512,3.387164107656446,4.000145243990964,2.716891697877863,4.903042057477077,3.137712773089604,3.878127240833024,3.868423005097581,2.643183429557129,3.4921053267540745,4.5710218823160655,4.236455805860773,1.22711828526206,0.6581923497757495
0.5417537051699438,-0.792359335173622,14,3.6531141541466807,3.409373219741945,0.5475599086990164,0.8532953703425024,2.66885566108012,2.458190862719476,1.6343869595050655,2.2813229206530847,5.799105771950312,4.093912820156163,3.813194174119686,3.2846289934914967,0.8446107684226498,2.9642356309637985,0.6691289171295487,1.633385855036531,1.428573517434179,4.0515786388271,3.0194796405003435,1.0296906767708796,1.9039263890435119,0.8437935289956544,0.5351179370843654
0.9653149651175043,1.1279895241362898,14,3.638559455035759,1.290775031419939,1.3952126481330427,0.8248908739099747,3.2578992830171156,0.9803135715147953,3.363654772850315,3.1231453128198687,4.910427077277591,4.305288831616497,3.3279111090493236,3.4068193613942372,3.7285043461991805,2.9957399989698974,0.8176008926938372,1.6676637074533567,3.0779416551672223,2.7168048603190638,3.0814390015069053,3.349814975534871,1.4617989378998841,-0.2713640512299733,-0.5547653253627821
0.8498336808940194,0.6071454229550822,14,-0.060437787640901686,-0.30124053370833526,1.1207753070257989,1.8744020608176766,2.0635723806536976,3.2757938838357585,0.38427386046697554,0.4228251171916597,5.259555324438769,6.152449240831132,4.49989572619876,3.9465730101680565,2.437708470682087,1.3441867515454975,2.034346377454678,2.5123582538559934,3.3791346494736523,0.7107198229867215,2.863512785099555,3.79682558790322,4.173005243057503,0.4797765627235061,-0.0975134458604354
